,treino,previsto
gamma1,[0.16722420906574653],[0.1672205626964569]
gamma2,[0.7281792514390089],[0.7279082536697388]
gamma3,[0.45794494925975726],[0.4577869474887848]
gamma4,[0.5049149694368028],[0.5048073530197144]
JIX,[-0.8583821458818548],[-0.8582258224487305]
JIY,[-0.1308244925173181],[-0.1303868144750595]
JIZ,[-0.5075004579580764],[-0.5071432590484619]
JXI,[-0.10862841764031073],[-0.1089482232928276]
JYI,[-0.48782436581795374],[-0.4877098500728607]
JZI,[0.7229725984230293],[0.7225434184074402]
JXX,[0.12087053202375708],[0.12055221945047379]
JXY,[0.48856793143996136],[0.4883453845977783]
JXZ,[0.8530443734443238],[0.853028416633606]
JYX,[-0.010164243217845925],[-0.010074582882225513]
JYY,[-0.06292454119659796],[-0.062985360622406]
JYZ,[-0.7440855515429825],[-0.7439820170402527]
JZX,[0.5685450839408246],[0.5683789253234863]
JZY,[-0.8610006166330297],[-0.8609678745269775]
JZZ,[-0.27322762119529287],[-0.2733546495437622]
