,treino,previsto
gamma1,[0.5901527546316861],[0.5898081064224243]
gamma2,[0.6068757160405743],[0.6069709658622742]
gamma3,[0.9811690850890965],[0.9800564646720886]
gamma4,[0.7428108992904813],[0.7420141100883484]
JIX,[-0.2588867178073859],[-0.25863024592399597]
JIY,[0.9003708718663839],[0.8999619483947754]
JIZ,[-0.5999070717600636],[-0.5984772443771362]
JXI,[-0.4060517541652038],[-0.4053652882575989]
JYI,[-0.16375735637421673],[-0.16392052173614502]
JZI,[-0.5253895926232446],[-0.5254861116409302]
JXX,[-0.3972357250361773],[-0.397196888923645]
JXY,[0.6815276211230483],[0.6819864511489868]
JXZ,[-0.020560708179608644],[-0.020124580711126328]
JYX,[-0.8336387524805398],[-0.8337168097496033]
JYY,[0.6943414554288729],[0.6932942271232605]
JYZ,[-0.545152942348103],[-0.5448154807090759]
JZX,[0.5784393926365736],[0.5774312615394592]
JZY,[-0.8791840075310149],[-0.8780919909477234]
JZZ,[0.3181904168868892],[0.3178827464580536]
