,treino,previsto
gamma1,[0.9562050372570121],[0.956202507019043]
gamma2,[0.25350600496212594],[0.253540962934494]
gamma3,[0.8935407039073096],[0.8934164643287659]
gamma4,[0.8076368242952832],[0.8074260354042053]
JIX,[-0.2769544501718497],[-0.27686190605163574]
JIY,[-0.039038668797412024],[-0.03892982006072998]
JIZ,[-0.16609474678867042],[-0.1661803126335144]
JXI,[-0.10648149243215355],[-0.10618697106838226]
JYI,[-0.1809685401002077],[-0.18086452782154083]
JZI,[0.31541165278854155],[0.31513848900794983]
JXX,[-0.48228923621984343],[-0.4821641743183136]
JXY,[0.2699918482069683],[0.2699694335460663]
JXZ,[-0.97974325274531],[-0.9794380068778992]
JYX,[-0.39591259040070836],[-0.39581039547920227]
JYY,[-0.32987329860456205],[-0.32987499237060547]
JYZ,[-0.7160989649343319],[-0.7159824371337891]
JZX,[0.4868285000638355],[0.48677101731300354]
JZY,[-0.3797834959301094],[-0.3795444071292877]
JZZ,[0.5784839871578018],[0.5782862901687622]
