,treino,previsto
gamma1,[0.3375473620472763],[0.3376060724258423]
gamma2,[0.4335188106185648],[0.4335564374923706]
gamma3,[0.14416802024761088],[0.1442730575799942]
gamma4,[0.7287254214522619],[0.7285691499710083]
JXX,[-0.02766565445920155],[-0.027527103200554848]
JXY,[-0.2813102593254373],[-0.281284362077713]
JXZ,[-0.188999914209238],[-0.18915358185768127]
JYX,[-0.340400904802481],[-0.34020692110061646]
JYY,[-0.6648234377107922],[-0.6653329133987427]
JYZ,[0.26359431455016225],[0.2636266350746155]
JZX,[0.7875587270091329],[0.7872397303581238]
JZY,[0.3776271654931602],[0.37691712379455566]
JZZ,[0.2695593710882205],[0.26949283480644226]
JIX,[-0.01102512804113065],[-0.011550603434443474]
JIY,[0.11338346029479829],[0.11277861893177032]
JIZ,[0.6194855109905537],[0.6195303797721863]
JXI,[-0.358768861095224],[-0.35897576808929443]
JYI,[-0.35806504184041565],[-0.3585285544395447]
JZI,[0.38633367460551105],[0.38707441091537476]
