,treino,previsto
gamma1,[0.6486196600598926],[0.6457610726356506]
gamma2,[0.3600039055970481],[0.35940665006637573]
gamma3,[0.7436517163788576],[0.7412800192832947]
gamma4,[0.3870233101693551],[0.3866465985774994]
JXX,[-0.012052371670506545],[-0.010663914494216442]
JXY,[-0.7209990500522725],[-0.7173856496810913]
JXZ,[-0.974270856363531],[-0.9662525057792664]
JYX,[-0.8303830380614758],[-0.8277095556259155]
JYY,[-0.4467194556101548],[-0.44451355934143066]
JYZ,[-0.6123969250196721],[-0.6121310591697693]
JZX,[0.1360202390272387],[0.13482984900474548]
JZY,[0.058337161073580335],[0.05773226171731949]
JZZ,[-0.6104254479830256],[-0.608913004398346]
JIX,[0.5203229566195489],[0.5157121419906616]
JIY,[0.027633204606499318],[0.026732368394732475]
JIZ,[0.9942043682387769],[0.9876980781555176]
JXI,[0.07844212328817135],[0.08273102343082428]
JYI,[0.8711112121391873],[0.8686918020248413]
JZI,[-0.7433546640431199],[-0.7422835230827332]
