,treino,previsto
gamma1,[0.11559376141555855],[0.1149296835064888]
gamma2,[0.5168944758821384],[0.516394317150116]
gamma3,[0.9581608361848446],[0.9536516070365906]
gamma4,[0.7391495693118509],[0.736513614654541]
JXX,[-0.8164267732816153],[-0.8142482042312622]
JXY,[0.5154739618114095],[0.514373242855072]
JXZ,[-0.6973994850161125],[-0.6978996396064758]
JYX,[0.41312937860744503],[0.41231173276901245]
JYY,[0.44889865699678344],[0.4481118321418762]
JYZ,[0.5318855645166582],[0.5310013890266418]
JZX,[-0.11724448997139492],[-0.1150541827082634]
JZY,[0.7315447884951349],[0.7286608815193176]
JZZ,[0.9758178984400172],[0.9766272902488708]
JIX,[0.42468597565383703],[0.4250568747520447]
JIY,[0.6795994726237466],[0.6772631406784058]
JIZ,[-0.6348162260909651],[-0.6320942044258118]
JXI,[0.9965652550359014],[0.9963964223861694]
JYI,[-0.6118090425525051],[-0.6102650761604309]
JZI,[0.34177346053199664],[0.34221237897872925]
