,treino,previsto
gamma1,[0.4606660816810936],[0.46043407917022705]
gamma2,[0.961985163786831],[0.9614841341972351]
gamma3,[0.17655246550171377],[0.17648518085479736]
gamma4,[0.6047448911757226],[0.6045079827308655]
JIX,[-0.08278658122587723],[-0.0821533352136612]
JIY,[0.75573580747802],[0.756344199180603]
JIZ,[-0.936307039182035],[-0.9352065324783325]
JXI,[-0.43514770769241484],[-0.4346862733364105]
JYI,[0.9235823398396055],[0.9225108027458191]
JZI,[0.32863746890923196],[0.3277304172515869]
JXX,[-0.7432552611528482],[-0.7423630952835083]
JXY,[-0.3032215345335192],[-0.3035929203033447]
JXZ,[0.7594986370688406],[0.7586894631385803]
JYX,[-0.11847555907257856],[-0.11780860275030136]
JYY,[-0.9427359472588261],[-0.9414364695549011]
JYZ,[0.7923633416986142],[0.7922460436820984]
JZX,[-0.7402518531783084],[-0.7393820881843567]
JZY,[0.2825321585235483],[0.282459020614624]
JZZ,[0.23915971379161394],[0.24018292129039764]
