,treino,previsto
gamma1,[0.15491558217844614],[0.1548195332288742]
gamma2,[0.217104494779929],[0.21722841262817383]
gamma3,[0.07331842499805508],[0.07332836091518402]
gamma4,[0.06350515136467705],[0.06337019801139832]
JIX,[0.0963156568326593],[0.09634511917829514]
JIY,[-0.7362170732482487],[-0.7362195253372192]
JIZ,[0.4230936845360489],[0.4230434000492096]
JXI,[-0.39549988816436876],[-0.3955722749233246]
JYI,[0.8766505495505419],[0.8767367601394653]
JZI,[-0.6145633054693405],[-0.6145235896110535]
JXX,[0.5239700143912078],[0.5240033268928528]
JXY,[-0.6687169051968782],[-0.6684962511062622]
JXZ,[0.9321742923082421],[0.9322819113731384]
JYX,[0.7472167858088734],[0.7473686933517456]
JYY,[-0.7849608735281186],[-0.7849619388580322]
JYZ,[0.2986329081714134],[0.29868820309638977]
JZX,[-0.5639013087412308],[-0.5637742877006531]
JZY,[0.023200803347880772],[0.02326180972158909]
JZZ,[0.7006205396143421],[0.7004911303520203]
