,treino,previsto
gamma1,[0.07873212256130502],[0.0787150114774704]
gamma2,[0.8385794417948504],[0.8385065197944641]
gamma3,[0.7748150558613741],[0.7749099135398865]
gamma4,[0.7401692871206411],[0.7401663064956665]
JXX,[-0.3338666967613588],[-0.3333912491798401]
JXY,[-0.25525056072843344],[-0.25542399287223816]
JXZ,[0.6297316462233915],[0.6307568550109863]
JYX,[-0.6333304606700121],[-0.6337313652038574]
JYY,[0.8193628972743414],[0.81908118724823]
JYZ,[-0.017661007920774408],[-0.016984323039650917]
JZX,[-0.8573255728224154],[-0.857106626033783]
JZY,[0.8356247341269967],[0.8350457549095154]
JZZ,[0.14599702737085796],[0.14610010385513306]
JIX,[0.2969944399577662],[0.29692620038986206]
JIY,[0.40273908193734953],[0.4029061496257782]
JIZ,[0.9140940053161357],[0.9130551815032959]
JXI,[-0.6071937818236794],[-0.6061022877693176]
JYI,[-0.8692615292310002],[-0.8686383962631226]
JZI,[0.6485148599678836],[0.6487350463867188]
