,treino,previsto
gamma1,[0.42217723868822266],[0.41976016759872437]
gamma2,[0.752277576156766],[0.747112512588501]
gamma3,[0.8673128365846117],[0.8652096390724182]
gamma4,[0.5133662267065129],[0.5136279463768005]
JXX,[-0.49062788968221094],[-0.4856863021850586]
JXY,[-0.28781508340846984],[-0.28764966130256653]
JXZ,[-0.6434039479658533],[-0.642012357711792]
JYX,[0.6293799732194609],[0.6271629333496094]
JYY,[-0.4119906324923841],[-0.40889352560043335]
JYZ,[0.7655460513744845],[0.7606998682022095]
JZX,[-0.852570647504473],[-0.8492646217346191]
JZY,[-0.9827666564589634],[-0.9780200719833374]
JZZ,[-0.152297208490475],[-0.14772376418113708]
JIX,[-0.5802975109269655],[-0.5788090825080872]
JIY,[-0.2292041774699194],[-0.22579099237918854]
JIZ,[-0.6098793712177752],[-0.607421338558197]
JXI,[-0.208798665868833],[-0.20599214732646942]
JYI,[0.12536156185456337],[0.12809297442436218]
JZI,[0.29162154792135575],[0.28497084975242615]
