,treino,previsto
gamma1,[0.8419027314789557],[0.8328049778938293]
gamma2,[0.5995547289462685],[0.5918316841125488]
gamma3,[0.9174626648558603],[0.9087266325950623]
gamma4,[0.9721691074362717],[0.9602209329605103]
JXX,[-0.20560347473354512],[-0.19879873096942902]
JXY,[0.2831563075493455],[0.26392263174057007]
JXZ,[0.9776224208074429],[0.9643239974975586]
JYX,[-0.07693397987474992],[-0.04155910387635231]
JYY,[0.9869700152033374],[0.9671078324317932]
JYZ,[0.9851439883172557],[0.958133339881897]
JZX,[-0.5146489288531135],[-0.5243781208992004]
JZY,[-0.8547097742573173],[-0.7983140349388123]
JZZ,[-0.680197955540764],[-0.6459161043167114]
JIX,[0.07816312921162116],[0.07412156462669373]
JIY,[-0.42160711272055895],[-0.37269890308380127]
JIZ,[-0.9399261828977459],[-0.7655726075172424]
JXI,[0.3072715077855237],[0.33321359753608704]
JYI,[-0.5799826089005378],[-0.5946755409240723]
JZI,[-0.48544605004078156],[-0.47281965613365173]
