,treino,previsto
gamma1,[0.11559376141555855],[0.08188781142234802]
gamma2,[0.5168944758821384],[0.6017594337463379]
gamma3,[0.9581608361848446],[0.8423535823822021]
gamma4,[0.7391495693118509],[0.6182312369346619]
JIX,[0.42468597565383703],[0.5946495532989502]
JIY,[0.6795994726237466],[0.6273065805435181]
JIZ,[-0.6348162260909651],[-0.5158863067626953]
JXI,[0.9965652550359014],[0.7382342219352722]
JYI,[-0.6118090425525051],[-0.735350489616394]
JZI,[0.34177346053199664],[0.6264578104019165]
JXX,[-0.8164267732816153],[-0.8066606521606445]
JXY,[0.5154739618114095],[0.4343870282173157]
JXZ,[-0.6973994850161125],[-0.892467200756073]
JYX,[0.41312937860744503],[0.30704954266548157]
JYY,[0.44889865699678344],[0.30583226680755615]
JYZ,[0.5318855645166582],[0.09818911552429199]
JZX,[-0.11724448997139492],[0.035824213176965714]
JZY,[0.7315447884951349],[0.6307336091995239]
JZZ,[0.9758178984400172],[1.3064852952957153]
