,treino,previsto
gamma1,[0.9847400031826039],[0.9844018816947937]
gamma2,[0.31455515098964815],[0.31451788544654846]
gamma3,[0.9890104295709],[0.9891189932823181]
gamma4,[0.1294383270769628],[0.1294972449541092]
JXX,[-0.16486406011996246],[-0.16506421566009521]
JXY,[-0.5733417102051386],[-0.5727735757827759]
JXZ,[-0.21664558108338805],[-0.2157105952501297]
JYX,[0.684527873325528],[0.6844944953918457]
JYY,[-0.7377955078124652],[-0.7373737692832947]
JYZ,[-0.6248275905664575],[-0.6242890357971191]
JZX,[-0.9444071589857421],[-0.943179190158844]
JZY,[-0.520225806988122],[-0.520180344581604]
JZZ,[-0.8100296643317768],[-0.8089592456817627]
JIX,[-0.774085659647674],[-0.7727599740028381]
JIY,[-0.738295666193135],[-0.7380989789962769]
JIZ,[0.1945217804922421],[0.1946696788072586]
JXI,[-0.643909152948758],[-0.6425358653068542]
JYI,[-0.7350065613100774],[-0.7352558374404907]
JZI,[-0.07180288786206579],[-0.07297658920288086]
