,treino,previsto
gamma1,[0.5142391923392725],[0.5025774836540222]
gamma2,[0.12719542493136293],[0.15693356096744537]
gamma3,[0.822504261347236],[0.8019286394119263]
gamma4,[0.4384186353936572],[0.4364721477031708]
JIX,[0.7194568903837308],[0.660850465297699]
JIY,[0.03055965702624408],[0.06486281007528305]
JIZ,[-0.7727784317840369],[-0.9399302005767822]
JXI,[-0.7587698727847505],[-0.7654100656509399]
JYI,[-0.3817575397810242],[-0.3887981176376343]
JZI,[0.7508252688674453],[0.7961474061012268]
JXX,[0.8672964754196031],[0.8926612734794617]
JXY,[-0.2971753162130415],[-0.24521881341934204]
JXZ,[-0.11667111811504105],[-0.023488588631153107]
JYX,[-0.08656606787375187],[-0.09327616542577744]
JYY,[0.848272819486878],[0.8162167072296143]
JYZ,[-0.10800306244401559],[-0.11718890070915222]
JZX,[-0.37329493047038453],[-0.35978084802627563]
JZY,[0.005433166393849609],[-0.08886303752660751]
JZZ,[-0.993975301245287],[-1.0377451181411743]
