,treino,previsto
gamma1,[0.8620792033230213],[0.8549807071685791]
gamma2,[0.6417943230689989],[0.5707759261131287]
gamma3,[0.6336250886311446],[0.521842360496521]
gamma4,[0.164948954154845],[0.1365278959274292]
JIX,[-0.1579107714267074],[-0.2507549822330475]
JIY,[0.12982945963868775],[0.2850153148174286]
JIZ,[0.1162808953521044],[-0.06548795849084854]
JXI,[0.17770025530371414],[0.35665950179100037]
JYI,[0.6015631527261587],[0.5889174342155457]
JZI,[0.9337535631262239],[0.7141748666763306]
JXX,[0.34522097948514796],[0.35080546140670776]
JXY,[0.6176103665600245],[0.6229591369628906]
JXZ,[0.14054965261621977],[0.33942025899887085]
JYX,[-0.057005328552494294],[-0.11986992508172989]
JYY,[0.6766620402066199],[0.7154766917228699]
JYZ,[0.9918981802172229],[0.9776849150657654]
JZX,[0.14516441029200244],[-0.04268301650881767]
JZY,[0.2620772322779299],[0.30497294664382935]
JZZ,[-0.8756951236202168],[-1.1345988512039185]
