,treino,previsto
gamma1,[0.8924724586388075],[0.8922900557518005]
gamma2,[0.0695843380774609],[0.06950730085372925]
gamma3,[0.6741693556379136],[0.6736838221549988]
gamma4,[0.25039996909212603],[0.25041624903678894]
JIX,[-0.7080903986407061],[-0.7081488370895386]
JIY,[-0.6216493565570518],[-0.62156081199646]
JIZ,[0.6782149346653983],[0.6784372925758362]
JXI,[0.08109353634994831],[0.08119616657495499]
JYI,[-0.43827709921987545],[-0.43794578313827515]
JZI,[-0.3291341864361108],[-0.32905545830726624]
JXX,[0.08661423184359096],[0.08645403385162354]
JXY,[-0.34445619760718293],[-0.344350129365921]
JXZ,[0.41979916256951233],[0.41969427466392517]
JYX,[-0.7551256135755018],[-0.7553313374519348]
JYY,[-0.2726347444165209],[-0.2725718319416046]
JYZ,[-0.4477936419037267],[-0.4477733075618744]
JZX,[0.5097123695839638],[0.5094614624977112]
JZY,[0.6724889948478261],[0.6725621223449707]
JZZ,[0.027949878810316964],[0.02814341150224209]
