,treino,previsto
gamma1,[0.5628688113018914],[0.5625821948051453]
gamma2,[0.1447411064167936],[0.14469364285469055]
gamma3,[0.6212680126015702],[0.6210976243019104]
gamma4,[0.9354403775856178],[0.9354144930839539]
JIX,[-0.45701777348010886],[-0.4569360613822937]
JIY,[0.08381318894888312],[0.08343691378831863]
JIZ,[0.41626068745402045],[0.4158634543418884]
JXI,[0.917191422295486],[0.9179202914237976]
JYI,[-0.2618426626154975],[-0.2610897123813629]
JZI,[0.06558319034107951],[0.06510744988918304]
JXX,[-0.2505554106105863],[-0.250814825296402]
JXY,[0.1001806372651497],[0.10042311251163483]
JXZ,[0.6830199055618982],[0.6835437417030334]
JYX,[0.9856124726433224],[0.9850251078605652]
JYY,[0.8570814910534756],[0.8570711612701416]
JYZ,[0.8766170981231314],[0.8768365979194641]
JZX,[-0.891220563811497],[-0.8914003968238831]
JZY,[-0.5173986975921827],[-0.5175971984863281]
JZZ,[0.8920340765929551],[0.8916366696357727]
