,treino,previsto
gamma1,[0.4335270462955384],[0.4326850175857544]
gamma2,[0.8554088477491049],[0.8538925647735596]
gamma3,[0.9372801278909322],[0.9358375668525696]
gamma4,[0.5687076940748169],[0.5675570368766785]
JIX,[-0.4403690528540243],[-0.439617395401001]
JIY,[0.0042808872494692896],[0.004724628757685423]
JIZ,[0.12829563294553736],[0.12866857647895813]
JXI,[-0.07807628366854513],[-0.07444227486848831]
JYI,[0.1734731208329543],[0.17450574040412903]
JZI,[-0.02553243332706523],[-0.023252226412296295]
JXX,[0.03579855711022262],[0.03614337742328644]
JXY,[-0.5955356590317753],[-0.5932124853134155]
JXZ,[-0.7792109396740667],[-0.7748129367828369]
JYX,[-0.4897951571405561],[-0.4889654219150543]
JYY,[0.559631598803906],[0.5592209100723267]
JYZ,[-0.9491812971888518],[-0.9461140036582947]
JZX,[-0.2956259316551795],[-0.2944495975971222]
JZY,[-0.15528266879590258],[-0.1554698348045349]
JZZ,[0.10612110780233319],[0.10743618756532669]
