,treino,previsto
gamma1,[0.4038939304443483],[0.4037797451019287]
gamma2,[0.9838452116221412],[0.9833945035934448]
gamma3,[0.8525733211181529],[0.8524436354637146]
gamma4,[0.02834460540810857],[0.028479252010583878]
JXX,[0.8527148495207293],[0.85243159532547]
JXY,[-0.20524249153897567],[-0.205093652009964]
JXZ,[0.9357357839289453],[0.9351163506507874]
JYX,[0.46294383251575466],[0.4626835286617279]
JYY,[0.09623021667461118],[0.09619622677564621]
JYZ,[0.2578467628719523],[0.2575366497039795]
JZX,[0.17212874681714885],[0.17215639352798462]
JZY,[-0.27955778856918556],[-0.27937930822372437]
JZZ,[0.9934358936204937],[0.993513822555542]
JIX,[-0.512964474581326],[-0.5129408240318298]
JIY,[0.004417979006311912],[0.004450736567378044]
JIZ,[-0.6761249714183881],[-0.6758461594581604]
JXI,[0.6424444316865625],[0.6420425772666931]
JYI,[-0.5372009749323281],[-0.537127673625946]
JZI,[0.10465728127714469],[0.10488205403089523]
