,treino,previsto
gamma1,[0.5739411879281008],[0.5736239552497864]
gamma2,[0.013114189588902203],[0.013188750483095646]
gamma3,[0.21672980046384815],[0.21656487882137299]
gamma4,[0.2794823660111103],[0.27952927350997925]
JXX,[-0.9419895434327705],[-0.9419469833374023]
JXY,[-0.0687546912437893],[-0.06854329258203506]
JXZ,[0.8867134339966274],[0.8870596885681152]
JYX,[0.2979491062738484],[0.2970081865787506]
JYY,[0.8018009835012454],[0.8014967441558838]
JYZ,[-0.7735880706937113],[-0.773479700088501]
JZX,[-0.06186190443567252],[-0.06141715124249458]
JZY,[-0.5068543347603394],[-0.5062877535820007]
JZZ,[0.08752171847186085],[0.08722247928380966]
JIX,[0.24580338977940386],[0.24648840725421906]
JIY,[0.4835739785214588],[0.48406270146369934]
JIZ,[0.5903871311313933],[0.5904866456985474]
JXI,[0.8849005675541006],[0.8846926093101501]
JYI,[0.4797971494798614],[0.48036301136016846]
JZI,[0.844649993330834],[0.8439469933509827]
