,treino,previsto
gamma1,[0.08532344272640013],[0.08638163655996323]
gamma2,[0.325643023919054],[0.3281106948852539]
gamma3,[0.34936194697036915],[0.3482606112957001]
gamma4,[0.4912179714973479],[0.48839110136032104]
JXX,[0.3600894847607672],[0.3607226610183716]
JXY,[-0.6868256663820986],[-0.6839290857315063]
JXZ,[0.826249436041292],[0.829554557800293]
JYX,[-0.13303381992039798],[-0.1347876340150833]
JYY,[0.1655117547434255],[0.1617145538330078]
JYZ,[-0.8010491699310545],[-0.802281379699707]
JZX,[-0.38565199732202915],[-0.380723237991333]
JZY,[0.683555426225978],[0.6813353896141052]
JZZ,[-0.7514492797589896],[-0.7479382753372192]
JIX,[-0.7105588947326631],[-0.7059024572372437]
JIY,[-0.02020534897708659],[-0.02185002900660038]
JIZ,[0.010200296225074235],[0.011358088813722134]
JXI,[0.9376978550041575],[0.933417797088623]
JYI,[0.6239745196640374],[0.6208508014678955]
JZI,[0.5803349788037444],[0.5810981392860413]
