,treino,previsto
gamma1,[0.7976834640931965],[0.7966700196266174]
gamma2,[0.6715515831338204],[0.6703078746795654]
gamma3,[0.04510972210455566],[0.04506097733974457]
gamma4,[0.4658771443546851],[0.465140700340271]
JXX,[0.9040597871742617],[0.9029505252838135]
JXY,[-0.14288133986122675],[-0.1425345242023468]
JXZ,[0.6680513959234107],[0.6667048931121826]
JYX,[0.9200527003028165],[0.9185123443603516]
JYY,[-0.9591939086411334],[-0.9579665660858154]
JYZ,[-0.9739188441020281],[-0.9725306034088135]
JZX,[-0.12798590426185763],[-0.12837131321430206]
JZY,[0.9198433596040032],[0.9186959862709045]
JZZ,[-0.09101376905350467],[-0.09023004025220871]
JIX,[0.09360310707326613],[0.09374748170375824]
JIY,[-0.751762199047689],[-0.7511011362075806]
JIZ,[-0.439812774919055],[-0.43855664134025574]
JXI,[-0.13859556840738407],[-0.13867303729057312]
JYI,[-0.9662104295599947],[-0.9647401571273804]
JZI,[-0.0036095623537208965],[-0.004181005991995335]
