,treino,previsto
gamma1,[0.3375473620472763],[0.33761757612228394]
gamma2,[0.4335188106185648],[0.43348878622055054]
gamma3,[0.14416802024761088],[0.14421610534191132]
gamma4,[0.7287254214522619],[0.7287391424179077]
JIX,[-0.01102512804113065],[-0.011060337536036968]
JIY,[0.11338346029479829],[0.11328671872615814]
JIZ,[0.6194855109905537],[0.6194316744804382]
JXI,[-0.358768861095224],[-0.35886064171791077]
JYI,[-0.35806504184041565],[-0.35822999477386475]
JZI,[0.38633367460551105],[0.3864348530769348]
JXX,[-0.02766565445920155],[-0.027650991454720497]
JXY,[-0.2813102593254373],[-0.28127172589302063]
JXZ,[-0.188999914209238],[-0.1890900731086731]
JYX,[-0.340400904802481],[-0.3404087424278259]
JYY,[-0.6648234377107922],[-0.6650094985961914]
JYZ,[0.26359431455016225],[0.26371291279792786]
JZX,[0.7875587270091329],[0.7875803709030151]
JZY,[0.3776271654931602],[0.3773997128009796]
JZZ,[0.2695593710882205],[0.26939472556114197]
