,treino,previsto
gamma1,[0.9815468966212771],[0.9813194274902344]
gamma2,[0.3455478009306905],[0.3454386293888092]
gamma3,[0.8061012059125073],[0.8053855895996094]
gamma4,[0.8892640936621313],[0.8881540894508362]
JIX,[-0.3425989589338041],[-0.3426373302936554]
JIY,[0.966427833152556],[0.9655563235282898]
JIZ,[0.918495070954692],[0.916742742061615]
JXI,[0.8366488800851453],[0.8364757895469666]
JYI,[0.5798112643432451],[0.5797836780548096]
JZI,[0.7501332473545428],[0.749147891998291]
JXX,[-0.9991944506389123],[-0.9984861016273499]
JXY,[0.253978106028669],[0.2540268898010254]
JXZ,[-0.5047147084859811],[-0.5045125484466553]
JYX,[0.4608889170341932],[0.46020805835723877]
JYY,[-0.13522108846137315],[-0.13503965735435486]
JYZ,[0.12017633420358953],[0.12052261829376221]
JZX,[0.08555013057215533],[0.08482871949672699]
JZY,[0.1523239673353709],[0.15206500887870789]
JZZ,[0.6546823157371506],[0.6535353660583496]
