,treino,previsto
gamma1,[0.7976834640931965],[0.7972597479820251]
gamma2,[0.6715515831338204],[0.6711978316307068]
gamma3,[0.04510972210455566],[0.045239489525556564]
gamma4,[0.4658771443546851],[0.465530663728714]
JIX,[0.09360310707326613],[0.09378939121961594]
JIY,[-0.751762199047689],[-0.7515478134155273]
JIZ,[-0.439812774919055],[-0.4390905499458313]
JXI,[-0.13859556840738407],[-0.1385369449853897]
JYI,[-0.9662104295599947],[-0.9659067988395691]
JZI,[-0.0036095623537208965],[-0.005194878671318293]
JXX,[0.9040597871742617],[0.9033108949661255]
JXY,[-0.14288133986122675],[-0.14210590720176697]
JXZ,[0.6680513959234107],[0.6675094962120056]
JYX,[0.9200527003028165],[0.9199002385139465]
JYY,[-0.9591939086411334],[-0.9587024450302124]
JYZ,[-0.9739188441020281],[-0.9730175733566284]
JZX,[-0.12798590426185763],[-0.1287635713815689]
JZY,[0.9198433596040032],[0.9194479584693909]
JZZ,[-0.09101376905350467],[-0.08989936858415604]
