,treino,previsto
gamma1,[0.5628688113018914],[0.5622262954711914]
gamma2,[0.1447411064167936],[0.14498606324195862]
gamma3,[0.6212680126015702],[0.6207428574562073]
gamma4,[0.9354403775856178],[0.9343042969703674]
JXX,[-0.2505554106105863],[-0.2508855164051056]
JXY,[0.1001806372651497],[0.10103941708803177]
JXZ,[0.6830199055618982],[0.6829169988632202]
JYX,[0.9856124726433224],[0.984122633934021]
JYY,[0.8570814910534756],[0.8560748100280762]
JYZ,[0.8766170981231314],[0.8770884275436401]
JZX,[-0.891220563811497],[-0.8910054564476013]
JZY,[-0.5173986975921827],[-0.5178285837173462]
JZZ,[0.8920340765929551],[0.8918118476867676]
JIX,[-0.45701777348010886],[-0.4559256434440613]
JIY,[0.08381318894888312],[0.08229418098926544]
JIZ,[0.41626068745402045],[0.41535475850105286]
JXI,[0.917191422295486],[0.9174383282661438]
JYI,[-0.2618426626154975],[-0.2600226104259491]
JZI,[0.06558319034107951],[0.06544265151023865]
