,treino,previsto
gamma1,[0.4196168693608048],[0.4193020164966583]
gamma2,[0.7304536193560192],[0.729718029499054]
gamma3,[0.4472075177512177],[0.4473536014556885]
gamma4,[0.17043578788226488],[0.1705693155527115]
JXX,[-0.16901214393001562],[-0.1693945676088333]
JXY,[0.9477175926021346],[0.9460574388504028]
JXZ,[-0.7925346218433929],[-0.7901216149330139]
JYX,[-0.11059342843000564],[-0.10950009524822235]
JYY,[-0.5503848671455052],[-0.5500823855400085]
JYZ,[-0.3008668707978617],[-0.2993484139442444]
JZX,[0.9974802210612592],[0.9944154620170593]
JZY,[-0.3414020699641964],[-0.34205734729766846]
JZZ,[0.21555557164949524],[0.21641260385513306]
JIX,[0.09623810762339824],[0.09495344012975693]
JIY,[-0.3083363533238903],[-0.31039515137672424]
JIZ,[0.6897021771332552],[0.6887912154197693]
JXI,[-0.42280512918931357],[-0.42150846123695374]
JYI,[0.02069005261749912],[0.021914472803473473]
JZI,[-0.31237144182748366],[-0.3097938299179077]
