,treino,previsto
gamma1,[0.3821258776361548],[0.38252589106559753]
gamma2,[0.2597144974749366],[0.25969818234443665]
gamma3,[0.9030730537030369],[0.9032071828842163]
gamma4,[0.04104246726610428],[0.04094861447811127]
JXX,[-0.2981621320585077],[-0.2977830767631531]
JXY,[-0.5989112539604846],[-0.5989177227020264]
JXZ,[0.9488189626598429],[0.9492864608764648]
JYX,[-0.017848451176140756],[-0.018206395208835602]
JYY,[-0.3818888638509741],[-0.38175898790359497]
JYZ,[-0.18004349647137707],[-0.18031439185142517]
JZX,[0.6561123682325138],[0.6562251448631287]
JZY,[-0.2643523124079703],[-0.26406100392341614]
JZZ,[0.635377617060706],[0.635299801826477]
JIX,[-0.7093276763334386],[-0.7098996639251709]
JIY,[-0.30097748941397007],[-0.30114439129829407]
JIZ,[-0.6741283351047271],[-0.674301028251648]
JXI,[-0.5082135837716129],[-0.508296012878418]
JYI,[0.38476156435115083],[0.3845210075378418]
JZI,[-0.6899586608088255],[-0.6899413466453552]
