,treino,previsto
gamma1,[0.5808813852633757],[0.5807864665985107]
gamma2,[0.7594878838401685],[0.7589330673217773]
gamma3,[0.2084530917276468],[0.20913106203079224]
gamma4,[0.062205782406492105],[0.06227048113942146]
JXX,[0.004466619199896327],[0.004581887274980545]
JXY,[0.2631832108452503],[0.2626354396343231]
JXZ,[0.642755936407096],[0.6415379047393799]
JYX,[0.6342042740943745],[0.6342208981513977]
JYY,[-0.794756935787041],[-0.7936134338378906]
JYZ,[0.727560333989069],[0.7273697257041931]
JZX,[-0.8084007354409559],[-0.8075591921806335]
JZY,[0.6392892064009212],[0.6390661001205444]
JZZ,[-0.07912719249258626],[-0.07863821089267731]
JIX,[0.5830518719229318],[0.5814047455787659]
JIY,[-0.9379325277179429],[-0.9376527667045593]
JIZ,[0.6754839419077516],[0.6748827695846558]
JXI,[-0.3650404551155011],[-0.3637058436870575]
JYI,[-0.9759637002846477],[-0.9759438633918762]
JZI,[-0.8606398745222861],[-0.8613291382789612]
