,treino,previsto
gamma1,[0.9059729815293226],[0.9055554270744324]
gamma2,[0.05882432741086607],[0.05863272026181221]
gamma3,[0.8188201278420804],[0.8192265629768372]
gamma4,[0.07460963363587747],[0.07451256364583969]
JIX,[-0.05085864262290385],[-0.05105094984173775]
JIY,[0.31494500531451064],[0.3152095377445221]
JIZ,[0.3328209422496762],[0.3328143060207367]
JXI,[-0.7147992941492645],[-0.7153457999229431]
JYI,[-0.9782791138198641],[-0.9781209826469421]
JZI,[-0.25049101587327116],[-0.2504253387451172]
JXX,[-0.4519037210433372],[-0.4514058530330658]
JXY,[0.6206961044701675],[0.6204947829246521]
JXZ,[0.3811853060773691],[0.38058584928512573]
JYX,[0.2029140774554663],[0.20268629491329193]
JYY,[0.11638009550669604],[0.11674468219280243]
JYZ,[0.322642171744002],[0.3226587772369385]
JZX,[-0.709394410579794],[-0.7094834446907043]
JZY,[-0.11989041615046037],[-0.11929313838481903]
JZZ,[-0.6754653552222227],[-0.6750786304473877]
