,treino,previsto
gamma1,[0.32815001334865257],[0.32791653275489807]
gamma2,[0.2737581923538134],[0.2737877368927002]
gamma3,[0.6737605112059536],[0.6734498143196106]
gamma4,[0.9727359863624989],[0.972039520740509]
JIX,[-0.10972154968635439],[-0.10949155688285828]
JIY,[-0.4118230353222292],[-0.4116789996623993]
JIZ,[0.8188577481051011],[0.8172507286071777]
JXI,[-0.031387304368323043],[-0.03126400336623192]
JYI,[-0.8259080739809848],[-0.8251792192459106]
JZI,[0.4999159288187607],[0.4993371069431305]
JXX,[-0.849123527714404],[-0.848254919052124]
JXY,[-0.5949888037030053],[-0.5949960947036743]
JXZ,[-0.8521523054463589],[-0.8513744473457336]
JYX,[0.25641529719452016],[0.25594162940979004]
JYY,[0.6850666514970689],[0.6848180294036865]
JYZ,[0.2223887601504444],[0.22249922156333923]
JZX,[-0.555055593525728],[-0.554826557636261]
JZY,[0.6900198748973474],[0.6893125772476196]
JZZ,[0.7430289704795401],[0.7427315711975098]
