,treino,previsto
gamma1,[0.041785415602753395],[0.041775863617658615]
gamma2,[0.7335413506775065],[0.733164370059967]
gamma3,[0.1060683270342535],[0.10598922520875931]
gamma4,[0.3424554918369298],[0.342367947101593]
JXX,[-0.1362653751785774],[-0.1364392638206482]
JXY,[-0.4690148425097873],[-0.4684112071990967]
JXZ,[0.7208183359380034],[0.7204405665397644]
JYX,[-0.34119700732639613],[-0.3410905599594116]
JYY,[0.9473411821310671],[0.9464960098266602]
JYZ,[-0.2774932061648101],[-0.2773613929748535]
JZX,[0.10724944842999884],[0.10747397691011429]
JZY,[0.5484521505152973],[0.5487726926803589]
JZZ,[0.5634961891752752],[0.5625619888305664]
JIX,[0.4833378712291465],[0.4831145107746124]
JIY,[0.881607766294431],[0.8813090920448303]
JIZ,[0.49480679370832537],[0.4949852526187897]
JXI,[0.8162851259228743],[0.8155024647712708]
JYI,[-0.7780454366399887],[-0.7777338624000549]
JZI,[0.15954636399993594],[0.1585986614227295]
