,treino,previsto
gamma1,[0.8620792033230213],[0.8611405491828918]
gamma2,[0.6417943230689989],[0.6411266326904297]
gamma3,[0.6336250886311446],[0.6341434717178345]
gamma4,[0.164948954154845],[0.1652711033821106]
JXX,[0.34522097948514796],[0.3458430767059326]
JXY,[0.6176103665600245],[0.6160314679145813]
JXZ,[0.14054965261621977],[0.14024418592453003]
JYX,[-0.057005328552494294],[-0.05572842061519623]
JYY,[0.6766620402066199],[0.6771204471588135]
JYZ,[0.9918981802172229],[0.9906404614448547]
JZX,[0.14516441029200244],[0.14571799337863922]
JZY,[0.2620772322779299],[0.26279568672180176]
JZZ,[-0.8756951236202168],[-0.8743587732315063]
JIX,[-0.1579107714267074],[-0.1576511710882187]
JIY,[0.12982945963868775],[0.13066032528877258]
JIZ,[0.1162808953521044],[0.11644957959651947]
JXI,[0.17770025530371414],[0.17758941650390625]
JYI,[0.6015631527261587],[0.6008801460266113]
JZI,[0.9337535631262239],[0.9326233863830566]
