,treino,previsto
gamma1,[0.6552766031176774],[0.655217170715332]
gamma2,[0.7255780591443041],[0.7254441380500793]
gamma3,[0.6832371539307494],[0.6832918524742126]
gamma4,[0.546362446652179],[0.5464551448822021]
JIX,[-0.9148685728348462],[-0.9143227338790894]
JIY,[0.1793729008033076],[0.17962917685508728]
JIZ,[-0.961378377305627],[-0.9599752426147461]
JXI,[0.028252278584538937],[0.02710646390914917]
JYI,[0.9532922726476154],[0.9532585740089417]
JZI,[-0.4195063861588373],[-0.4199398458003998]
JXX,[0.9484396940028381],[0.9467657208442688]
JXY,[0.2720623438569263],[0.2714645564556122]
JXZ,[0.7679741736944607],[0.7666593194007874]
JYX,[-0.9606587459739078],[-0.9603462815284729]
JYY,[0.4712879831394312],[0.4700515568256378]
JYZ,[0.03340840209097817],[0.033819202333688736]
JZX,[0.2086912300114061],[0.20894630253314972]
JZY,[-0.24404081108889275],[-0.24420857429504395]
JZZ,[0.953946770859208],[0.9525876045227051]
