,treino,previsto
gamma1,[0.11290250837191795],[0.1132269948720932]
gamma2,[0.5283496285730391],[0.5284432172775269]
gamma3,[0.8586548576898659],[0.855066180229187]
gamma4,[0.7976692295510386],[0.7914153337478638]
JXX,[-0.3221938636021444],[-0.3248923718929291]
JXY,[0.2789912288854657],[0.27648550271987915]
JXZ,[0.8000753853551041],[0.7925963401794434]
JYX,[-0.8560194986251837],[-0.8516307473182678]
JYY,[0.12183085780051806],[0.11430095136165619]
JYZ,[-0.4719160020823525],[-0.47162672877311707]
JZX,[0.31134434749686246],[0.3055937588214874]
JZY,[0.24676066182700374],[0.24683703482151031]
JZZ,[-0.9085213503711735],[-0.9008304476737976]
JIX,[-0.170512001382642],[-0.16648738086223602]
JIY,[-0.424599654760373],[-0.4225047826766968]
JIZ,[0.6894246819607532],[0.6677087545394897]
JXI,[-0.11245795401256231],[-0.11898799240589142]
JYI,[0.05745311741676429],[0.05632133036851883]
JZI,[0.10251839349884273],[0.1108778640627861]
