,treino,previsto
gamma1,[0.752661321489852],[0.6422643661499023]
gamma2,[0.08640318215808296],[0.062095317989587784]
gamma3,[0.06123324013652631],[-0.011509139090776443]
gamma4,[0.2552168722437148],[0.3123604655265808]
JIX,[0.057870765880824626],[0.10531341284513474]
JIY,[0.1714937094997233],[0.3107060492038727]
JIZ,[0.6866524104671512],[0.7917684316635132]
JXI,[0.7972892825291862],[0.5975915789604187]
JYI,[0.7643730549373535],[0.8757131695747375]
JZI,[-0.27060839601498476],[-0.2672952115535736]
JXX,[0.897680879601374],[0.9349602460861206]
JXY,[-0.15185093946021722],[0.004913249984383583]
JXZ,[-0.3876324692199542],[-0.3351793885231018]
JYX,[-0.810934207081069],[-0.7572800517082214]
JYY,[0.02335624132357239],[0.09363126754760742]
JYZ,[-0.6903533027098527],[-0.9873603582382202]
JZX,[-0.45154086728282516],[-0.4303548038005829]
JZY,[0.22117069365781794],[0.37176474928855896]
JZZ,[0.5527549260102405],[0.6248921155929565]
