,treino,previsto
gamma1,[0.42889121166998756],[0.4495251774787903]
gamma2,[0.5341966954839735],[0.4141733944416046]
gamma3,[0.6309486332578008],[0.5587841272354126]
gamma4,[0.6325186435673117],[0.5788918137550354]
JIX,[-0.8193202914613009],[-0.5955582857131958]
JIY,[0.9012671291268881],[0.9456376433372498]
JIZ,[-0.7000578940080291],[-0.4055972099304199]
JXI,[0.47874074135255906],[0.551913857460022]
JYI,[0.6824847918698727],[0.823093593120575]
JZI,[0.49427390372409374],[0.20963884890079498]
JXX,[-0.39612480866150146],[0.01903277449309826]
JXY,[-0.2967521262767605],[-0.4852268099784851]
JXZ,[0.44372522715230645],[0.5380936861038208]
JYX,[0.9312928150076802],[1.1762739419937134]
JYY,[0.32525553512517136],[0.530225396156311]
JYZ,[0.08116241373627942],[-0.05610164254903793]
JZX,[-0.22419764841343515],[-0.024901343509554863]
JZY,[-0.1885205012822757],[0.03812292218208313]
JZZ,[0.4381917707973002],[0.9203662276268005]
