,treino,previsto
gamma1,[0.951939128259082],[0.9516777396202087]
gamma2,[0.8467770172755084],[0.8464731574058533]
gamma3,[0.37265643819973215],[0.3725046217441559]
gamma4,[0.8090952493694098],[0.8086726069450378]
JXX,[-0.0974703196240907],[-0.097347691655159]
JXY,[0.7767386580946491],[0.7764129638671875]
JXZ,[0.635838140646408],[0.6356006860733032]
JYX,[-0.4705454932396085],[-0.4702485203742981]
JYY,[-0.4543397669530467],[-0.4540543854236603]
JYZ,[-0.8514402725273611],[-0.8512449860572815]
JZX,[0.4630963972794697],[0.4627845883369446]
JZY,[-0.9179128262695495],[-0.9175502061843872]
JZZ,[0.3581159954508317],[0.35802823305130005]
JIX,[-0.5926591051578969],[-0.5925726294517517]
JIY,[-0.814613156303337],[-0.8140515685081482]
JIZ,[0.3189600046665215],[0.3191540539264679]
JXI,[0.17225884362757293],[0.17221751809120178]
JYI,[0.26881842145966495],[0.26869499683380127]
JZI,[-0.29030610911584054],[-0.2900189459323883]
