,treino,previsto
gamma1,[0.16722420906574653],[0.17527170479297638]
gamma2,[0.7281792514390089],[0.7434281706809998]
gamma3,[0.45794494925975726],[0.4666498601436615]
gamma4,[0.5049149694368028],[0.513175368309021]
JIX,[-0.8583821458818548],[-0.8554946780204773]
JIY,[-0.1308244925173181],[-0.13358677923679352]
JIZ,[-0.5075004579580764],[-0.533464252948761]
JXI,[-0.10862841764031073],[-0.16248828172683716]
JYI,[-0.48782436581795374],[-0.5326014161109924]
JZI,[0.7229725984230293],[0.6769484877586365]
JXX,[0.12087053202375708],[0.08531665056943893]
JXY,[0.48856793143996136],[0.4709813594818115]
JXZ,[0.8530443734443238],[0.8356199264526367]
JYX,[-0.010164243217845925],[-0.04779842123389244]
JYY,[-0.06292454119659796],[-0.10848204046487808]
JYZ,[-0.7440855515429825],[-0.747407853603363]
JZX,[0.5685450839408246],[0.5734637975692749]
JZY,[-0.8610006166330297],[-0.8926824331283569]
JZZ,[-0.27322762119529287],[-0.3431076109409332]
