,treino,previsto
gamma1,[0.92965859608353],[0.9193832278251648]
gamma2,[0.5569854761423373],[0.5617091655731201]
gamma3,[0.3846514573686475],[0.3779195547103882]
gamma4,[0.030345543681900566],[0.058273494243621826]
JIX,[0.9318383760498881],[0.9450021386146545]
JIY,[0.11951182799780913],[0.08820420503616333]
JIZ,[-0.05265622357871269],[-0.015138923190534115]
JXI,[0.046558950858430315],[0.10012831538915634]
JYI,[0.5353201261569036],[0.6075341105461121]
JZI,[0.9772120554889443],[1.032752513885498]
JXX,[-0.1588688834408547],[-0.21551932394504547]
JXY,[-0.5381276295407358],[-0.5045880079269409]
JXZ,[-0.2506249305871704],[-0.17448046803474426]
JYX,[-0.8646050641334451],[-0.9262742400169373]
JYY,[0.2864398249304285],[0.3421283960342407]
JYZ,[0.985193901863664],[1.0023810863494873]
JZX,[-0.5855663564444096],[-0.6387880444526672]
JZY,[0.5180930729616604],[0.5177199244499207]
JZZ,[-0.5781795821423887],[-0.5161508917808533]
