,treino,previsto
gamma1,[0.32611987261685993],[0.3079141080379486]
gamma2,[0.07355343057826824],[0.09781129658222198]
gamma3,[0.8415228969062091],[0.8207321166992188]
gamma4,[0.6172199559140832],[0.6166259050369263]
JIX,[-0.1829282414910125],[-0.09282609820365906]
JIY,[0.0839440182091924],[0.08444836735725403]
JIZ,[0.7240732329585464],[0.7245795130729675]
JXI,[-0.6466687116091123],[-0.6266753077507019]
JYI,[-0.5496809588437066],[-0.47507408261299133]
JZI,[-0.9418054934637778],[-0.9408231377601624]
JXX,[-0.7666989331142724],[-0.7330719232559204]
JXY,[-0.9823887482258662],[-0.9490472674369812]
JXZ,[-0.6866193298332723],[-0.665605902671814]
JYX,[0.02742641700535131],[-0.004239375703036785]
JYY,[0.9789858207551021],[0.9457013607025146]
JYZ,[0.38702052286287625],[0.45835089683532715]
JZX,[-0.24314685775343814],[-0.27064117789268494]
JZY,[-0.18990452936148783],[-0.25072944164276123]
JZZ,[0.3826192568247586],[0.32652920484542847]
