,treino,previsto
gamma1,[0.011103140095212849],[0.007953210733830929]
gamma2,[0.06936843811723081],[0.0660969614982605]
gamma3,[0.17029397548628933],[0.15731997787952423]
gamma4,[0.23062657285541344],[0.24205201864242554]
JIX,[0.9567097167419933],[0.9796345829963684]
JIY,[-0.8909546899790852],[-0.8975452184677124]
JIZ,[0.45132344234864985],[0.4553322494029999]
JXI,[-0.032276513351115144],[-0.014425475150346756]
JYI,[0.8834464903328145],[0.8707538843154907]
JZI,[-0.18629102358141614],[-0.19963844120502472]
JXX,[0.8384859880845335],[0.7966604232788086]
JXY,[-0.6817044022321801],[-0.7028877139091492]
JXZ,[0.9895603626777179],[0.9951086640357971]
JYX,[-0.1740409161067018],[-0.19803471863269806]
JYY,[-0.6337030386141642],[-0.6695219874382019]
JYZ,[-0.3078017914359601],[-0.3177010416984558]
JZX,[0.2615917474199978],[0.2491939514875412]
JZY,[-0.931611574528584],[-0.9528430700302124]
JZZ,[-0.22563199046343807],[-0.22274614870548248]
