,treino,previsto
gamma1,[0.3493243355051877],[0.3495109975337982]
gamma2,[0.16679970202499006],[0.167069211602211]
gamma3,[0.34767461274915756],[0.3476742208003998]
gamma4,[0.03029517373803181],[0.0301972609013319]
JXX,[-0.4732993977256994],[-0.47382310032844543]
JXY,[-0.601022697802895],[-0.6005833745002747]
JXZ,[-0.8905240506758743],[-0.889965295791626]
JYX,[-0.6123952492363249],[-0.6123905777931213]
JYY,[-0.951628553680506],[-0.9515461325645447]
JYZ,[0.38347605655689154],[0.38381755352020264]
JZX,[-0.26866060598167785],[-0.26815909147262573]
JZY,[0.6311232813762566],[0.6314841508865356]
JZZ,[0.5213440527032356],[0.521536111831665]
JIX,[-0.3524933083584687],[-0.3525230884552002]
JIY,[0.24005897043108937],[0.24021044373512268]
JIZ,[-0.9830400010208644],[-0.9831187129020691]
JXI,[0.9657155745444512],[0.9660660028457642]
JYI,[0.6443170123795019],[0.644311785697937]
JZI,[0.9980395764003489],[0.9977720379829407]
