,treino,previsto
gamma1,[0.5277693445209781],[0.5568178296089172]
gamma2,[0.9678965934609308],[0.8895136713981628]
gamma3,[0.9345193264078987],[0.9903987050056458]
gamma4,[0.09292144624864485],[0.1126408725976944]
JIX,[0.7765361529049761],[0.8689836263656616]
JIY,[-0.20001120805797412],[-0.3069864809513092]
JIZ,[0.17724036554846423],[0.1334983855485916]
JXI,[0.7195733470855228],[0.8443983197212219]
JYI,[-0.5429215932707987],[-0.4799949824810028]
JZI,[0.03143456804703959],[0.09765341132879257]
JXX,[0.16746097114721215],[0.23041583597660065]
JXY,[0.8943990439534582],[0.8972052335739136]
JXZ,[-0.9356372202874645],[-0.9039409756660461]
JYX,[-0.8621126594669188],[-0.8126369118690491]
JYY,[-0.35983168136833243],[-0.2111479789018631]
JYZ,[0.6501840361127005],[0.6673334836959839]
JZX,[0.6862991754840158],[0.8361393213272095]
JZY,[-0.729217640330404],[-0.8097177743911743]
JZZ,[0.8390800400871314],[0.8914024233818054]
