,treino,previsto
gamma1,[0.35803267961629326],[0.35773611068725586]
gamma2,[0.260402331953273],[0.2603195607662201]
gamma3,[0.8042812841588886],[0.803899347782135]
gamma4,[0.6316639223416798],[0.63155198097229]
JXX,[0.4681187282893935],[0.4681766927242279]
JXY,[0.3169000364801515],[0.3165033757686615]
JXZ,[-0.39402405222328984],[-0.39462655782699585]
JYX,[0.36846625615391093],[0.3684799373149872]
JYY,[-0.2066527099339721],[-0.20640528202056885]
JYZ,[0.5550331757802247],[0.5546823740005493]
JZX,[-0.7632008602691229],[-0.7626673579216003]
JZY,[-0.5534677673755009],[-0.5531132221221924]
JZZ,[0.8029261725493977],[0.8031133413314819]
JIX,[-0.7863429245966886],[-0.7862651944160461]
JIY,[0.40517104797371095],[0.405486136674881]
JIZ,[0.30408404062855077],[0.30438438057899475]
JXI,[0.8807047791322358],[0.8798233866691589]
JYI,[-0.4577695468793537],[-0.4573775827884674]
JZI,[-0.48844897313392166],[-0.4874805510044098]
