,treino,previsto
gamma1,[0.13948974986003737],[0.13953322172164917]
gamma2,[0.163836144803976],[0.16372649371623993]
gamma3,[0.46443579215550523],[0.46440210938453674]
gamma4,[0.8613332758638482],[0.8611659407615662]
JIX,[-0.20502224603708497],[-0.20489837229251862]
JIY,[-0.6209768603323691],[-0.6209107041358948]
JIZ,[0.8048786399510626],[0.8044396042823792]
JXI,[0.25107473156469906],[0.2514338493347168]
JYI,[0.05334375453651985],[0.05349407717585564]
JZI,[0.3934534044238047],[0.39352309703826904]
JXX,[0.7049624374714418],[0.7048078179359436]
JXY,[0.37205632722347204],[0.37212827801704407]
JXZ,[-0.7289865579589982],[-0.7287587523460388]
JYX,[0.983481168032575],[0.9833440780639648]
JYY,[-0.7552620814992317],[-0.7553694248199463]
JYZ,[-0.7187700777991153],[-0.718525230884552]
JZX,[-0.6533605986568296],[-0.6534491181373596]
JZY,[-0.17959942931413186],[-0.1795218586921692]
JZZ,[0.33965764099196205],[0.339555025100708]
