,treino,previsto
gamma1,[0.7808225146632043],[0.7804672122001648]
gamma2,[0.4458428536123128],[0.44573506712913513]
gamma3,[0.09635672042981958],[0.09624696522951126]
gamma4,[0.031698349795664105],[0.03177474066615105]
JXX,[0.3478791069281282],[0.3476152718067169]
JXY,[0.19605110908336165],[0.19597920775413513]
JXZ,[0.4292474339778447],[0.4290630519390106]
JYX,[-0.17894815197709124],[-0.17874811589717865]
JYY,[-0.2398214007224022],[-0.23972441256046295]
JYZ,[-0.20020701514138461],[-0.2001083642244339]
JZX,[-0.8548967912090066],[-0.8548642992973328]
JZY,[-0.36047022384573424],[-0.3604118227958679]
JZZ,[-0.448333704823876],[-0.44842013716697693]
JIX,[0.819538475847744],[0.8194949626922607]
JIY,[-0.41184191848264295],[-0.4117310643196106]
JIZ,[-0.08113224133756103],[-0.08126487582921982]
JXI,[-0.7272825789128776],[-0.7268197536468506]
JYI,[0.9901214406925392],[0.9896931648254395]
JZI,[-0.6907120075849054],[-0.6905059814453125]
