,treino,previsto
gamma1,[0.9847400031826039],[0.8326845169067383]
gamma2,[0.31455515098964815],[0.296922892332077]
gamma3,[0.9890104295709],[1.0209197998046875]
gamma4,[0.1294383270769628],[0.01632893644273281]
JIX,[-0.774085659647674],[-0.8919746279716492]
JIY,[-0.738295666193135],[-0.966749906539917]
JIZ,[0.1945217804922421],[0.5713937282562256]
JXI,[-0.643909152948758],[-1.0306129455566406]
JYI,[-0.7350065613100774],[-0.18803910911083221]
JZI,[-0.07180288786206579],[0.1342608481645584]
JXX,[-0.16486406011996246],[-0.03199537843465805]
JXY,[-0.5733417102051386],[-0.719444215297699]
JXZ,[-0.21664558108338805],[-0.5286588668823242]
JYX,[0.684527873325528],[0.7972260117530823]
JYY,[-0.7377955078124652],[-0.8430938720703125]
JYZ,[-0.6248275905664575],[-0.2860303223133087]
JZX,[-0.9444071589857421],[-0.8794243335723877]
JZY,[-0.520225806988122],[-0.8151614665985107]
JZZ,[-0.8100296643317768],[-1.1333410739898682]
