,treino,previsto
gamma1,[0.041785415602753395],[0.041719142347574234]
gamma2,[0.7335413506775065],[0.7335465550422668]
gamma3,[0.1060683270342535],[0.10584867745637894]
gamma4,[0.3424554918369298],[0.34246641397476196]
JXX,[-0.1362653751785774],[-0.13644543290138245]
JXY,[-0.4690148425097873],[-0.46910402178764343]
JXZ,[0.7208183359380034],[0.7206934690475464]
JYX,[-0.34119700732639613],[-0.3412429988384247]
JYY,[0.9473411821310671],[0.9469344615936279]
JYZ,[-0.2774932061648101],[-0.27776944637298584]
JZX,[0.10724944842999884],[0.10706376284360886]
JZY,[0.5484521505152973],[0.5488293170928955]
JZZ,[0.5634961891752752],[0.5629405379295349]
JIX,[0.4833378712291465],[0.48321568965911865]
JIY,[0.881607766294431],[0.8818036913871765]
JIZ,[0.49480679370832537],[0.49506744742393494]
JXI,[0.8162851259228743],[0.8162592053413391]
JYI,[-0.7780454366399887],[-0.7778204083442688]
JZI,[0.15954636399993594],[0.15936607122421265]
