,treino,previsto
gamma1,[0.7911525137028831],[0.791039764881134]
gamma2,[0.007468944436742619],[0.007430237717926502]
gamma3,[0.3833047283684954],[0.3833296597003937]
gamma4,[0.30461586515781447],[0.30454617738723755]
JIX,[-0.2872035864745557],[-0.2867233157157898]
JIY,[0.6623205548983861],[0.6619074940681458]
JIZ,[-0.2952427056704183],[-0.2951711416244507]
JXI,[-0.8825503740913454],[-0.8823130130767822]
JYI,[-0.05333894071130718],[-0.05347086489200592]
JZI,[0.4563627662832759],[0.4561716318130493]
JXX,[0.35697982544055074],[0.3568178415298462]
JXY,[-0.8706931801415108],[-0.870283305644989]
JXZ,[-0.0059663070718503075],[-0.006181571166962385]
JYX,[-0.6081501633286799],[-0.6077739000320435]
JYY,[-0.930926402572763],[-0.9307384490966797]
JYZ,[0.9592415959706198],[0.9592316746711731]
JZX,[0.40975020468332324],[0.4097229838371277]
JZY,[-0.27806031697958034],[-0.27774539589881897]
JZZ,[0.5519991186261384],[0.5520157814025879]
