,treino,previsto
gamma1,[0.17618810428468956],[0.17628523707389832]
gamma2,[0.8508752517946389],[0.8507032990455627]
gamma3,[0.8202199870687111],[0.8201450109481812]
gamma4,[0.37585828567644886],[0.37580811977386475]
JIX,[-0.9228963213252399],[-0.9226488471031189]
JIY,[0.3924486452741056],[0.392364501953125]
JIZ,[-0.712133557209278],[-0.7120139002799988]
JXI,[-0.0749354903418249],[-0.07492253184318542]
JYI,[0.34329352823553405],[0.34316468238830566]
JZI,[0.5859025433105887],[0.5858801603317261]
JXX,[-0.09362154306757531],[-0.09359363466501236]
JXY,[-0.0034555404038976167],[-0.00368373841047287]
JXZ,[-0.9616857839513044],[-0.9616117477416992]
JYX,[-0.1352223220971196],[-0.1350744366645813]
JYY,[-0.25525063835814765],[-0.2551487386226654]
JYZ,[0.704577266381706],[0.7045057415962219]
JZX,[0.09396780858201126],[0.09397648274898529]
JZY,[0.510633676509932],[0.5106772780418396]
JZZ,[-0.13186372229553167],[-0.1316341757774353]
