,treino,previsto
gamma1,[0.9815468966212771],[0.9774633646011353]
gamma2,[0.3455478009306905],[0.3447573781013489]
gamma3,[0.8061012059125073],[0.800372838973999]
gamma4,[0.8892640936621313],[0.8819380402565002]
JXX,[-0.9991944506389123],[-0.9973878860473633]
JXY,[0.253978106028669],[0.2462279349565506]
JXZ,[-0.5047147084859811],[-0.5037749409675598]
JYX,[0.4608889170341932],[0.45525407791137695]
JYY,[-0.13522108846137315],[-0.12883293628692627]
JYZ,[0.12017633420358953],[0.12316150963306427]
JZX,[0.08555013057215533],[0.06972377747297287]
JZY,[0.1523239673353709],[0.14541658759117126]
JZZ,[0.6546823157371506],[0.6250699162483215]
JIX,[-0.3425989589338041],[-0.35504797101020813]
JIY,[0.966427833152556],[0.9515081644058228]
JIZ,[0.918495070954692],[0.886191725730896]
JXI,[0.8366488800851453],[0.829596996307373]
JYI,[0.5798112643432451],[0.5788755416870117]
JZI,[0.7501332473545428],[0.7190197110176086]
