,treino,previsto
gamma1,[0.4606660816810936],[0.45990172028541565]
gamma2,[0.961985163786831],[0.9601500034332275]
gamma3,[0.17655246550171377],[0.17651411890983582]
gamma4,[0.6047448911757226],[0.6050107479095459]
JXX,[-0.7432552611528482],[-0.7416843771934509]
JXY,[-0.3032215345335192],[-0.30474328994750977]
JXZ,[0.7594986370688406],[0.7576587200164795]
JYX,[-0.11847555907257856],[-0.1166912168264389]
JYY,[-0.9427359472588261],[-0.9398221969604492]
JYZ,[0.7923633416986142],[0.791658341884613]
JZX,[-0.7402518531783084],[-0.7399175763130188]
JZY,[0.2825321585235483],[0.2833783030509949]
JZZ,[0.23915971379161394],[0.24157240986824036]
JIX,[-0.08278658122587723],[-0.08164315670728683]
JIY,[0.75573580747802],[0.7577484846115112]
JIZ,[-0.936307039182035],[-0.933502197265625]
JXI,[-0.43514770769241484],[-0.4338219463825226]
JYI,[0.9235823398396055],[0.9213597178459167]
JZI,[0.32863746890923196],[0.3260197639465332]
