,treino,previsto
gamma1,[0.041880336369846005],[0.04263237118721008]
gamma2,[0.9821934207987782],[0.9607232809066772]
gamma3,[0.9647577811255668],[0.9516656994819641]
gamma4,[0.6539225335338404],[0.6469716429710388]
JXX,[-0.6306793122902468],[-0.6172680258750916]
JXY,[0.023817278083611004],[0.021996721625328064]
JXZ,[0.25976544043360383],[0.24956095218658447]
JYX,[0.5859537450399053],[0.579026460647583]
JYY,[-0.8117530875415631],[-0.7982518672943115]
JYZ,[-0.393197474750949],[-0.38675016164779663]
JZX,[-0.8186589250163212],[-0.8108477592468262]
JZY,[0.6192890687343551],[0.6101998686790466]
JZZ,[0.38687696508247815],[0.3903152048587799]
JIX,[-0.09524089298036276],[-0.09408546984195709]
JIY,[0.11954477216099191],[0.12022245675325394]
JIZ,[0.8484211680474587],[0.8376964926719666]
JXI,[-0.06869985980045334],[-0.07181232422590256]
JYI,[0.01568254612454223],[0.015131975524127483]
JZI,[0.1747696576997939],[0.18102681636810303]
