,treino,previsto
gamma1,[0.6084021478742864],[0.6082412004470825]
gamma2,[0.014432392962091867],[0.014571962878108025]
gamma3,[0.2758368539391567],[0.27597156167030334]
gamma4,[0.14671032194011457],[0.14659400284290314]
JIX,[-0.48198301656905285],[-0.4817456901073456]
JIY,[0.37051598592907387],[0.3705752193927765]
JIZ,[0.36816383603222147],[0.36812159419059753]
JXI,[0.6986723227798604],[0.6987055540084839]
JYI,[-0.6285516522525292],[-0.6279743909835815]
JZI,[-0.5388827820690638],[-0.5388554334640503]
JXX,[-0.7056801636631644],[-0.7054084539413452]
JXY,[-0.5496741288757747],[-0.5495311617851257]
JXZ,[0.4680472044255459],[0.468139111995697]
JYX,[-0.7395739544804862],[-0.7397245764732361]
JYY,[0.06262950369403653],[0.06233082339167595]
JYZ,[-0.5721849390165186],[-0.5719380378723145]
JZX,[-0.41068649247327493],[-0.4106370806694031]
JZY,[-0.13683934321557478],[-0.1369464248418808]
JZZ,[0.6753130210065963],[0.6751384139060974]
