,treino,previsto
gamma1,[0.8419027314789557],[0.8904954791069031]
gamma2,[0.5995547289462685],[0.6177326440811157]
gamma3,[0.9174626648558603],[0.9134997725486755]
gamma4,[0.9721691074362717],[0.9160904884338379]
JIX,[0.07816312921162116],[0.15690398216247559]
JIY,[-0.42160711272055895],[-0.42950278520584106]
JIZ,[-0.9399261828977459],[-0.9591248631477356]
JXI,[0.3072715077855237],[0.26376843452453613]
JYI,[-0.5799826089005378],[-0.5346350073814392]
JZI,[-0.48544605004078156],[-0.500191330909729]
JXX,[-0.20560347473354512],[-0.23311294615268707]
JXY,[0.2831563075493455],[0.2563041150569916]
JXZ,[0.9776224208074429],[0.9291960597038269]
JYX,[-0.07693397987474992],[-0.06482475996017456]
JYY,[0.9869700152033374],[1.0200276374816895]
JYZ,[0.9851439883172557],[1.0855507850646973]
JZX,[-0.5146489288531135],[-0.4683850407600403]
JZY,[-0.8547097742573173],[-0.8688733577728271]
JZZ,[-0.680197955540764],[-0.6861169934272766]
