,treino,previsto
gamma1,[0.24226755574639336],[0.24214968085289001]
gamma2,[0.3055582060124523],[0.3058628439903259]
gamma3,[0.2523120847554935],[0.25224414467811584]
gamma4,[0.41210709911609533],[0.4118663966655731]
JIX,[-0.6109255041336379],[-0.6109533309936523]
JIY,[0.6121546029321616],[0.6120233535766602]
JIZ,[-0.25588029746786645],[-0.2571927309036255]
JXI,[0.6840539845332714],[0.6849725842475891]
JYI,[0.5925904370985218],[0.5927892327308655]
JZI,[0.1486956182422896],[0.14924463629722595]
JXX,[0.11579696496935821],[0.11515998840332031]
JXY,[-0.9168161896383005],[-0.9164783954620361]
JXZ,[0.7764692864270932],[0.7768054604530334]
JYX,[0.630126152520613],[0.6300258636474609]
JYY,[-0.2637592699233906],[-0.26456886529922485]
JYZ,[-0.8583209270734289],[-0.8577049374580383]
JZX,[-0.12423623395790906],[-0.12427027523517609]
JZY,[0.3453540669849615],[0.34526756405830383]
JZZ,[0.6439525830042963],[0.6430848836898804]
