,treino,previsto
gamma1,[0.49653521716587157],[0.5612590312957764]
gamma2,[0.8612924863730758],[0.8564892411231995]
gamma3,[0.3477168575425721],[0.31009894609451294]
gamma4,[0.6615424192381595],[0.5969027280807495]
JIX,[-0.09830973170998192],[-0.1735689789056778]
JIY,[-0.12676086344783122],[-0.26570045948028564]
JIZ,[-0.91673110829594],[-0.9770254492759705]
JXI,[0.5352545159169328],[0.6412426233291626]
JYI,[0.34691071289664666],[0.5351244807243347]
JZI,[0.341715081425054],[-0.10730354487895966]
JXX,[-0.05466902390511197],[-0.4026639461517334]
JXY,[0.3454622280497679],[0.19263924658298492]
JXZ,[0.7649625069950898],[0.9207083582878113]
JYX,[0.38404488297670647],[0.6207954287528992]
JYY,[-0.3087151482695474],[-0.6886598467826843]
JYZ,[0.7946470632001239],[0.8925226330757141]
JZX,[-0.366011218325637],[-0.6562818288803101]
JZY,[-0.8324319756419407],[-0.997334897518158]
JZZ,[-0.4976318139645448],[-0.5702456831932068]
