,treino,previsto
gamma1,[0.5692400158763194],[0.5691971182823181]
gamma2,[0.20163093417246258],[0.20166240632534027]
gamma3,[0.0707877197891501],[0.0708177462220192]
gamma4,[0.2025520288489131],[0.2024393379688263]
JIX,[0.3542516536005407],[0.3536849021911621]
JIY,[0.5698227121742216],[0.5690776109695435]
JIZ,[0.04093231440616307],[0.041252683848142624]
JXI,[0.022983404986520295],[0.022719431668519974]
JYI,[-0.21293067414807032],[-0.21307997405529022]
JZI,[0.993633874195798],[0.9925920367240906]
JXX,[-0.42127010845085855],[-0.4209415912628174]
JXY,[-0.7034804136306108],[-0.7029229402542114]
JXZ,[-0.47784285086888345],[-0.4775899052619934]
JYX,[-0.479125612797342],[-0.47917667031288147]
JYY,[-0.34526597011077853],[-0.3451273739337921]
JYZ,[-0.4641783113105735],[-0.46437957882881165]
JZX,[-0.7847121242687085],[-0.7837121486663818]
JZY,[-0.3490005150854374],[-0.34872397780418396]
JZZ,[-0.37786985899715697],[-0.3781210482120514]
