,treino,previsto
gamma1,[0.041785415602753395],[0.04174277186393738]
gamma2,[0.7335413506775065],[0.7335386276245117]
gamma3,[0.1060683270342535],[0.10609514266252518]
gamma4,[0.3424554918369298],[0.34239983558654785]
JXX,[-0.1362653751785774],[-0.1362164467573166]
JXY,[-0.4690148425097873],[-0.46903613209724426]
JXZ,[0.7208183359380034],[0.7206583023071289]
JYX,[-0.34119700732639613],[-0.34133222699165344]
JYY,[0.9473411821310671],[0.9471762180328369]
JYZ,[-0.2774932061648101],[-0.27764463424682617]
JZX,[0.10724944842999884],[0.10733851045370102]
JZY,[0.5484521505152973],[0.5488646030426025]
JZZ,[0.5634961891752752],[0.5632191300392151]
JIX,[0.4833378712291465],[0.4833919405937195]
JIY,[0.881607766294431],[0.88165682554245]
JIZ,[0.49480679370832537],[0.49491384625434875]
JXI,[0.8162851259228743],[0.8162685036659241]
JYI,[-0.7780454366399887],[-0.7778509855270386]
JZI,[0.15954636399993594],[0.15931713581085205]
