,treino,previsto
gamma1,[0.9847400031826039],[0.9142665266990662]
gamma2,[0.31455515098964815],[0.31162139773368835]
gamma3,[0.9890104295709],[1.0189313888549805]
gamma4,[0.1294383270769628],[0.07597911357879639]
JIX,[-0.774085659647674],[-0.8404614925384521]
JIY,[-0.738295666193135],[-0.8409807085990906]
JIZ,[0.1945217804922421],[0.40358060598373413]
JXI,[-0.643909152948758],[-0.8418238162994385]
JYI,[-0.7350065613100774],[-0.46860960125923157]
JZI,[-0.07180288786206579],[-0.0017814330058172345]
JXX,[-0.16486406011996246],[-0.09549281746149063]
JXY,[-0.5733417102051386],[-0.6288280487060547]
JXZ,[-0.21664558108338805],[-0.3790736496448517]
JYX,[0.684527873325528],[0.7227684855461121]
JYY,[-0.7377955078124652],[-0.7832750678062439]
JYZ,[-0.6248275905664575],[-0.449288010597229]
JZX,[-0.9444071589857421],[-0.9119431376457214]
JZY,[-0.520225806988122],[-0.6488630175590515]
JZZ,[-0.8100296643317768],[-0.966271162033081]
