,treino,previsto
gamma1,[0.9440284133783025],[0.9439857602119446]
gamma2,[0.23455786830952863],[0.23460721969604492]
gamma3,[0.23739673346449208],[0.23744459450244904]
gamma4,[0.7348256957943416],[0.7348073124885559]
JIX,[-0.6374702733335573],[-0.637549102306366]
JIY,[0.3228610969904888],[0.32291775941848755]
JIZ,[-0.3308805936649999],[-0.3309509754180908]
JXI,[-0.6041207916749591],[-0.6040987968444824]
JYI,[-0.02096932190376899],[-0.020984793081879616]
JZI,[-0.01193064178564951],[-0.011951453983783722]
JXX,[-0.04045491970371362],[-0.040418002754449844]
JXY,[-0.08333777059837977],[-0.08336599916219711]
JXZ,[-0.47093939488950465],[-0.4708841145038605]
JYX,[-0.4923981294150117],[-0.4923836290836334]
JYY,[0.3837602007091041],[0.383783757686615]
JYZ,[-0.35112371262750175],[-0.3512061834335327]
JZX,[0.34964114073581687],[0.3496636152267456]
JZY,[0.5743484076012979],[0.57444167137146]
JZZ,[0.7318910951487247],[0.7318942546844482]
