,treino,previsto
gamma1,[0.5765919646489391],[0.5762534141540527]
gamma2,[0.9810562099841368],[0.9804056882858276]
gamma3,[0.48333826247680256],[0.48313581943511963]
gamma4,[0.31783677819012823],[0.31774595379829407]
JIX,[-0.25881137975062707],[-0.2585199773311615]
JIY,[0.8152502726521875],[0.8151183128356934]
JIZ,[-0.2079467635711556],[-0.20794686675071716]
JXI,[-0.587893141865695],[-0.5875977277755737]
JYI,[0.6355952820309936],[0.6352056264877319]
JZI,[0.5175681866126696],[0.5166652202606201]
JXX,[0.3965657038489854],[0.3965596556663513]
JXY,[-0.95637294402159],[-0.9559303522109985]
JXZ,[-0.18553914661270632],[-0.18528927862644196]
JYX,[-0.3709913181225113],[-0.37049299478530884]
JYY,[-0.4898356945172957],[-0.4896533787250519]
JYZ,[-0.3218953854275173],[-0.3219470679759979]
JZX,[-0.4481023679423799],[-0.4477609694004059]
JZY,[0.00863258254418886],[0.00867663323879242]
JZZ,[-0.9774703257667732],[-0.9770651459693909]
