,treino,previsto
gamma1,[0.4606660816810936],[0.45971083641052246]
gamma2,[0.961985163786831],[0.9592442512512207]
gamma3,[0.17655246550171377],[0.1764509677886963]
gamma4,[0.6047448911757226],[0.6046039462089539]
JXX,[-0.7432552611528482],[-0.7422480583190918]
JXY,[-0.3032215345335192],[-0.3040640652179718]
JXZ,[0.7594986370688406],[0.7572358846664429]
JYX,[-0.11847555907257856],[-0.11710646748542786]
JYY,[-0.9427359472588261],[-0.9403228163719177]
JYZ,[0.7923633416986142],[0.7907417416572571]
JZX,[-0.7402518531783084],[-0.7391694784164429]
JZY,[0.2825321585235483],[0.283110111951828]
JZZ,[0.23915971379161394],[0.24098236858844757]
JIX,[-0.08278658122587723],[-0.08133404701948166]
JIY,[0.75573580747802],[0.756833016872406]
JIZ,[-0.936307039182035],[-0.9331480264663696]
JXI,[-0.43514770769241484],[-0.4334113299846649]
JYI,[0.9235823398396055],[0.9208469986915588]
JZI,[0.32863746890923196],[0.3265734016895294]
